# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.1716
# Longitude (positive East, ISO 19115): -8.1032
# Altitude (m): 190.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;131525.4531;92820.2344;73819.6797;19000.5527;202961.8906;81826.8047;59082.9492;22743.8574;161750.6406;0.9794
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;160395.0156;114115.5469;88710.6641;25404.8848;197376.4688;90654.7344;56553.2031;34101.5312;130631.3516;0.9808
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;239497.5781;171098.6094;128484.1016;42614.5156;232463.8125;106172.1016;48709.8008;57462.2969;90943.1172;0.9809
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;289989.1875;219438.0469;183142.5312;36295.5117;293718.5000;167184.0312;105700.3203;61483.7148;168132.5312;0.9810
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341458.5938;252348.2188;204759.4844;47588.7305;305330.2500;206539.2188;137200.7031;69338.5234;204328.4062;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346760.5938;256285.7812;209010.2812;47275.5039;304911.3750;195719.1094;120708.0156;75011.0938;176086.1562;0.9775
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348240.4375;256365.0781;207923.6406;48441.4375;304988.5938;247884.2344;191424.9688;56459.2656;279582.7812;0.9792
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312815.5625;232105.4375;193262.1406;38843.2891;299482.9375;223039.2969;176726.7812;46312.5156;271703.7500;0.9813
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;250388.3750;184273.3125;154789.9688;29483.3516;268834.4688;142768.2812;93081.0859;49687.1992;162337.5156;0.9818
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;196215.3594;136630.8125;101895.1016;34735.7109;207439.7344;101952.7578;57425.7773;44526.9805;112937.6406;0.9808
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;138068.4844;96666.5547;75787.1250;20879.4297;194265.0625;61684.4336;34536.3594;27148.0723;92072.2969;0.9800
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;117422.1562;78723.5703;57248.3164;21475.2539;166896.6875;44195.1562;20430.2246;23764.9316;61429.3750;0.9802
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;131258.7031;92894.4141;73752.7344;19141.6836;202851.9375;71007.1719;48095.2578;22911.9121;134155.7500;0.9791
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;159965.7031;114787.0703;90145.2188;24641.8535;202893.4375;100112.9531;70789.1484;29323.8066;161912.1875;0.9808
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;238978.9219;176671.5312;140956.0781;35715.4531;257173.4062;140852.5156;86392.6797;54459.8359;158582.7500;0.9800
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;289585.4062;219105.7500;181514.2812;37591.4766;291157.5625;183312.4375;130741.8672;52570.5625;208943.7344;0.9811
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341223.5938;251928.9688;200449.5000;51479.4727;296534.8438;193740.8594;124426.8594;69314.0078;186682.2812;0.9798
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346736.5312;249998.6562;194207.3125;55791.3555;278014.0000;199551.9531;124019.8828;75532.0781;175909.5469;0.9777
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348422.6250;262914.6875;223286.2656;39628.4219;331325.8750;241234.4375;192502.2812;48732.1602;283494.6875;0.9797
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;313178.5938;233511.3594;197047.6094;36463.7500;306485.0000;218945.7500;176289.0000;42656.7500;268339.3125;0.9814
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;250854.4531;182785.9375;146773.5938;36012.3555;254096.8125;137451.7344;85705.2812;51746.4570;151692.3438;0.9819
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;196701.0938;138940.7656;105569.6328;33371.1211;213834.5469;94909.6172;55852.6055;39057.0156;109450.8438;0.9809
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;138389.9219;96089.7109;73143.4766;22946.2344;188261.7031;62139.2109;32474.7793;29664.4316;87668.9844;0.9798
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;117473.4297;81452.6797;64032.4414;17420.2363;190812.0625;60159.1055;36856.3867;23302.7188;113901.7734;0.9802
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;131001.5703;89681.1875;67834.3672;21846.8203;186311.0781;63068.3438;34284.6094;28783.7324;95882.2812;0.9792
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;166197.6875;117737.9297;89851.2500;27886.6816;198435.2188;79516.2734;45609.3945;33906.8789;104711.5000;0.9809
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;240604.0781;173203.6875;127593.4141;45610.2734;230046.1250;108417.5391;46716.3242;61701.2148;86830.0078;0.9818
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;290855.0312;218192.5312;177476.4688;40716.0703;284358.7188;180846.4688;125859.8594;54986.6094;203810.9688;0.9790
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;341966.8438;259934.7188;217377.6094;42557.1016;328158.2812;192001.1094;126305.9922;65695.1250;190749.8906;0.9794
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346815.4062;256230.4375;206735.9688;49494.4609;301199.0312;181788.1875;110901.9141;70886.2812;160266.8906;0.9773
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347850.9375;261125.0938;222474.7656;38650.3281;331142.3438;240658.8750;195006.5469;45652.3281;286847.1250;0.9797
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;312039.1562;233791.5625;198344.9844;35446.5781;309342.7812;216750.3594;171670.4688;45079.8906;265464.0000;0.9783
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;249393.8906;182604.7656;148540.9219;34063.8438;257525.0781;153769.7969;108189.8828;45579.9180;188561.0938;0.9820
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;195177.1406;137967.1562;106451.5234;31515.6406;220638.7344;83895.2969;38906.3945;44988.8984;83629.9531;0.9812
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;137375.8281;93477.2266;70038.5781;23438.6426;178299.7188;65751.6797;35890.6133;29861.0664;93864.1641;0.9803
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;117312.9375;81168.4375;63853.4258;17315.0098;189957.3906;69164.2344;47484.1562;21680.0781;142210.3438;0.9802
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;131826.0000;92300.6719;70804.5078;21496.1602;192846.8594;59520.4844;35497.8750;24022.6113;100991.9062;0.9788
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;160881.2500;114700.1250;88501.1484;26198.9766;196199.7031;73158.2656;35425.1172;37733.1445;81461.1094;0.9804
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;240086.1562;178109.2812;142149.4219;35959.8633;260279.0000;119581.0859;68017.6328;51563.4531;124098.4688;0.9810
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;290449.6875;216254.2969;172564.0781;43690.2109;274386.9375;141691.0000;82176.5859;59514.4102;134534.5312;0.9802
