# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.6365
# Longitude (positive East, ISO 19115): -16.9356
# Altitude (m): 20.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;170836.7500;112034.1484;74062.1484;37972.0039;162340.2500;88040.7891;46755.6328;41285.1523;103861.0938;0.9816
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;192436.4062;130462.4922;87976.1484;42486.3438;162215.2031;95608.6719;49594.8555;46013.8203;91596.3203;0.9826
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;266305.9062;196039.0000;154316.9062;41722.0977;251871.4062;132125.1562;64684.4141;67440.7500;109760.6094;0.9826
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;303914.7500;226553.5156;181968.9219;44584.5977;269711.4375;172676.2812;106821.8047;65854.4844;160197.3594;0.9830
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;344138.7188;256295.6562;209936.9375;46358.7070;297912.6875;191537.6719;123110.6172;68427.0469;177521.5938;0.9817
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;343628.7188;256532.7969;211249.5625;45283.2266;296162.4062;200367.6250;135229.6562;65137.9688;196757.2344;0.9781
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347900.9688;254469.2188;201279.1562;53190.0547;281270.7812;202807.9688;136243.1250;66564.8438;192649.7969;0.9805
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;322602.0000;237809.8281;192181.4375;45628.3945;278604.8438;191697.8906;129419.7422;62278.1406;193759.4531;0.9822
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;271813.2188;196717.0469;160178.1250;36538.9180;252418.3594;149282.6562;88905.9688;60376.6836;145067.7031;0.9835
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;228597.2031;162061.8750;125889.2969;36172.5820;225837.5469;126840.8125;72904.0312;53936.7734;128797.8672;0.9824
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;174953.0938;123198.6875;98051.7734;25146.9102;210076.2500;100254.7031;63059.4609;37195.2383;134266.9688;0.9821
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;157312.9062;107772.0391;78604.5781;29167.4629;183038.1875;75975.0156;38326.9336;37648.0820;90649.9688;0.9813
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;170585.4531;121006.9297;92765.9922;28240.9395;206503.8594;91336.4141;50763.3398;40573.0742;115170.9688;0.9812
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;192053.0938;134013.7969;97955.6250;36058.1680;185144.6094;90655.3516;40798.3672;49856.9844;81581.2891;0.9828
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;265876.4688;194006.5781;153299.8750;40706.7109;252135.9844;156141.5000;97775.4141;58366.0781;160421.3594;0.9818
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;303610.4375;223997.2500;178596.3125;45400.9297;264726.2812;196805.6406;135742.4531;61063.1797;203264.4531;0.9831
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;343979.5312;253296.6719;200590.7656;52705.8984;281989.2188;214709.4375;147770.3750;66939.0547;211623.4219;0.9818
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;343617.0938;247302.5938;193917.7812;53384.8125;269057.0312;196770.3750;126786.0859;69984.2891;178764.0938;0.9783
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348026.9688;258751.2969;215745.0938;43006.1914;304933.5000;193152.7188;137844.5312;55308.1836;202190.0312;0.9811
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;322869.3438;231971.4375;179738.0156;52233.4102;257990.2500;202732.7969;142690.0625;60042.7383;205593.8594;0.9824
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;272186.9688;197733.3125;162738.4844;34994.8438;256952.4688;155505.3125;95085.3203;60419.9883;156559.8750;0.9837
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;229017.5781;157104.9688;114234.5859;42870.3828;202894.8750;122939.7344;68104.7031;54835.0312;119860.5000;0.9826
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;175248.1406;122513.3672;95651.0000;26862.3594;202978.2812;93224.8438;53851.0000;39373.8438;113452.3750;0.9820
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;157359.8125;108459.1562;82663.0234;25796.1328;193984.4219;88869.5859;53071.5625;35798.0234;124901.0078;0.9813
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;170343.0625;114940.1172;85270.8516;29669.2676;190151.0312;80159.1172;40109.8594;40049.2539;91167.2891;0.9813
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;199366.8125;140730.4062;105805.3906;34925.0195;198246.5625;117187.9688;71751.7812;45436.1875;134879.7344;0.9828
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;267223.0000;195547.0000;153725.2188;41821.7812;250927.8906;152688.3594;91848.3281;60840.0352;150021.0000;0.9835
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;304568.9062;226789.3281;184750.1875;42039.1445;274176.0938;189260.6875;131352.7500;57907.9375;199300.5469;0.9814
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;344485.2188;258259.3906;215830.4062;42428.9727;307688.4688;191075.4531;120605.6328;70469.8203;180079.5000;0.9814
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;343657.1250;257382.0938;215533.1719;41848.9219;304246.7812;169190.0156;97370.1953;71819.8281;145179.3750;0.9781
