# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.7636
# Longitude (positive East, ISO 19115): -9.0306
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;133678.4375;91624.5625;69907.1172;21717.4512;187823.2031;80665.1953;56473.8555;24191.3379;150661.5938;0.9803
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;162194.5938;112969.0234;85250.4141;27718.6113;186482.4688;93740.4609;59717.8242;34022.6328;133193.5156;0.9804
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;241061.2812;169255.5781;124564.2500;44691.3203;222227.9531;110624.7891;50821.5938;59803.1953;93411.9766;0.9814
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;290867.0938;217072.0156;178245.7969;38826.2070;282318.4688;184089.9844;129677.0156;54412.9766;201696.4375;0.9807
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341724.0000;249871.8906;201570.2188;48301.6797;298127.8438;199486.8438;129826.2500;69660.6016;190739.7031;0.9802
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346696.7812;252941.1406;204837.1250;48104.0156;296097.5625;207751.4375;143137.7656;64613.6641;205904.8125;0.9794
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348334.5312;252261.7969;202114.0000;50147.7969;294123.4375;220443.0312;159617.8906;60825.1367;228340.1250;0.9790
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;313466.7188;230672.5938;191418.5625;39254.0352;294818.8438;198560.2812;151215.6875;47344.5898;228450.4531;0.9809
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;251658.6562;181583.4531;149045.3281;32538.1289;255226.3438;157818.0156;115138.3984;42679.6172;195316.5156;0.9823
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;198050.1406;135487.2656;98804.8359;36682.4375;198269.7188;93240.1016;46036.9180;47203.1836;90205.4922;0.9806
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;140099.2344;95591.0156;70750.4062;24840.6055;176974.9062;64070.9453;34852.7578;29218.1895;88760.5703;0.9802
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;119587.8672;78282.6875;54310.3945;23972.2969;154413.4531;47609.6445;19680.4863;27929.1582;57918.8828;0.9778
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;133412.0938;92048.5234;69810.6172;22237.9082;187193.6562;72068.5469;48817.1836;23251.3613;130866.5156;0.9800
