# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.6758
# Longitude (positive East, ISO 19115): -16.9069
# Altitude (m): 594.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;170635.1094;119501.3281;85988.5000;33512.8242;191408.2812;87793.5547;45566.7344;42226.8242;104732.3984;0.9816
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;192276.1875;138365.2656;101476.9766;36888.2969;190911.3281;94322.3516;46961.3945;47360.9570;89791.6641;0.9827
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;266177.6562;203764.7188;168613.4375;35151.2734;280209.1875;119431.2266;48044.6953;71386.5312;87612.0156;0.9827
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;303855.0312;235447.7344;197717.4688;37730.2578;298061.7500;171793.0625;104278.6953;67514.3750;163449.7344;0.9829
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;344137.1562;266366.2812;226316.2812;40050.0039;326319.3750;181548.4375;111417.0078;70131.4219;168670.6719;0.9818
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;343656.3438;266426.0312;227834.9375;38591.0781;324928.2188;180496.4844;110697.2422;69799.2422;172758.2031;0.9794
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347914.5625;265970.0312;220657.0156;45313.0117;313696.1562;208552.7812;144484.7500;64068.0391;212060.4062;0.9804
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;322563.8125;247474.9531;208758.2969;38716.6641;307827.6250;189375.2031;125149.9609;64225.2461;194133.0000;0.9823
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;271713.1250;204398.4531;172992.7188;31405.7324;276947.1562;133394.7031;65228.0039;68166.7031;119373.6641;0.9837
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;228437.2031;169025.9531;138319.0938;30706.8633;252439.3125;116465.2031;62283.0625;54182.1406;117101.3203;0.9824
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;174764.9375;128215.4688;106155.7812;22059.6914;230869.2812;90840.6094;46586.5742;44254.0352;111426.6562;0.9821
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;157106.3438;112965.5156;88351.0781;24614.4355;209745.3281;69021.1953;34075.4297;34945.7656;86619.0703;0.9814
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;170383.6562;126066.4375;102179.9688;23886.4746;231536.2188;81927.6875;37305.0547;44622.6289;88809.9062;0.9812
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;191892.7188;140937.6562;109880.4375;31057.2148;211244.7969;82143.4922;30843.7109;51299.7852;65879.3672;0.9829
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;265747.8125;202127.7812;167030.8594;35096.9180;278993.1875;151287.9219;93004.7891;58283.1250;158692.4844;0.9818
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;303549.9375;233563.6562;194094.0156;39469.6406;292175.5000;199376.9688;137070.8750;62306.0898;210858.2500;0.9831
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;343977.6250;264032.6250;218722.0938;45310.5156;312840.3438;201969.7500;133889.1406;68080.6172;199418.8906;0.9819
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;343644.5312;258840.4688;212114.2344;46726.2383;299069.5000;175060.3594;101920.7656;73139.5859;155321.6094;0.9795
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348040.7812;268533.8125;231358.9531;37174.8516;332230.6875;188489.1562;132220.4688;56268.6914;202176.9062;0.9810
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;322831.3125;243217.3281;199051.3906;44165.9492;290848.6875;208504.4688;149543.9531;58960.5117;221490.6406;0.9825
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;272087.3438;205267.8281;175145.8438;30121.9922;280818.0625;131820.3281;61332.0586;70488.2656;115957.2031;0.9839
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;228857.8906;165858.3438;129445.9141;36412.4297;233978.7812;120065.6406;64533.3281;55532.3125;117276.6094;0.9826
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;175060.1406;127932.7109;104708.1641;23224.5430;226053.2969;94377.4609;55030.6602;39346.8008;122244.8203;0.9820
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;157153.3906;113570.2969;91414.8516;22155.4414;218393.7656;87250.1641;49423.5156;37826.6445;121746.8125;0.9814
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;170141.1094;121123.2422;94975.0469;26148.1934;215150.2812;74479.3750;34408.0156;40071.3594;81689.7109;0.9814
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;199201.0625;147547.0469;117979.7812;29567.2656;225572.0469;113851.7656;66531.5938;47320.1680;129000.8984;0.9828
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;267095.7812;203551.9531;168693.3594;34858.5938;280406.5000;139985.7344;73135.8594;66849.8750;123287.1484;0.9833
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;304510.0312;235864.7812;199986.7656;35878.0117;301751.6562;180293.9062;117041.7266;63252.1875;186710.8750;0.9812
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;344484.5000;267824.0625;231195.4688;36628.6016;334861.0938;173805.3594;100446.9141;73358.4531;159099.1562;0.9813
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;343684.9688;266863.1250;231067.5938;35795.5391;331465.2500;151323.9844;73628.4375;77695.5391;123023.8906;0.9792
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347643.6250;268091.6875;233089.8281;35001.8828;336544.4688;212216.9375;155839.2188;56377.7188;238451.7344;0.9811
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;321988.5938;248674.3750;214693.9062;33980.4805;318631.4375;224820.6875;178774.2344;46046.4531;267485.0938;0.9791
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;270911.4688;205428.7031;173188.3125;32240.3848;277120.9062;151284.8750;92500.4688;58784.4062;158395.1562;0.9839
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;227534.6562;169371.3281;140450.3906;28920.9375;257738.6719;123126.2500;70265.2109;52861.0352;132516.6250;0.9826
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;174127.1875;124929.2578;98719.9453;26209.3125;211965.6719;89283.1875;45849.1719;43434.0195;102609.0156;0.9822
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;157005.3438;111183.1406;85479.5156;25703.6250;202329.5625;69939.9609;28981.6230;40958.3398;71125.9531;0.9815
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;170918.3906;125080.5469;101399.3125;23681.2324;228721.3594;85483.6641;48987.6445;36496.0195;112932.1797;0.9811
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;192710.6719;145212.7031;121922.5625;23290.1309;237072.4531;96435.2578;48021.5898;48413.6719;100152.4297;0.9825
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;266667.1250;203399.3750;169512.2812;33887.0977;282737.0000;130506.7578;58781.5859;71725.1719;102813.2500;0.9829
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;304204.8438;235342.7188;199762.5000;35580.2070;301450.0938;144511.0781;63222.0625;81289.0156;103309.9219;0.9824
2025-05-01T00:00:00.0/2025-06-01T00:00:00.0;344324.6875;267328.2812;229905.4219;37422.8438;333031.5312;175894.3750;100212.6875;75681.6953;157997.0625;0.9811
2025-06-01T00:00:00.0/2025-07-01T00:00:00.0;343674.0625;262743.8438;217950.7500;44793.0938;307671.9688;162073.8750;91113.8984;70959.9766;142550.5469;0.9797
2025-07-01T00:00:00.0/2025-08-01T00:00:00.0;347769.1875;265980.7500;223532.6562;42448.1016;318592.2500;212893.6250;154734.0625;58159.5625;227103.0156;0.9812
2025-08-01T00:00:00.0/2025-09-01T00:00:00.0;322249.7500;245226.1875;204172.6094;41053.5781;300373.3125;206144.1094;148867.5469;57276.5625;221448.1719;0.9828
2025-09-01T00:00:00.0/2025-10-01T00:00:00.0;271273.5938;204487.6562;170569.3594;33918.2969;271844.5312;164219.6562;105228.1875;58991.4727;174465.1562;0.9833
2025-10-01T00:00:00.0/2025-11-01T00:00:00.0;227943.5469;169270.5469;142773.9688;26496.5781;262959.5938;100371.5547;47777.2969;52594.2578;98607.9844;0.9828
2025-11-01T00:00:00.0/2025-12-01T00:00:00.0;174417.5781;128308.6562;106494.3203;21814.3340;231066.7500;89265.1797;46438.4609;42826.7188;106331.8672;0.9801
2025-12-01T00:00:00.0/2026-01-01T00:00:00.0;157050.5938;114515.5156;93572.0625;20943.4531;224553.4062;74084.3672;31656.1641;42428.1992;80987.8281;0.9814
