# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.2007
# Longitude (positive East, ISO 19115): -7.2261
# Altitude (m): 181.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;141893.0000;98164.2891;73987.7500;24176.5410;192329.1562;91292.4453;64886.7656;26405.6816;167824.1094;0.9804
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;169000.8281;119748.7109;90829.2109;28919.5000;192974.8281;103635.8516;69497.9375;34137.9141;148547.0156;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;246907.7656;175745.5000;131242.3438;44503.1562;230062.5156;119711.5703;65511.1680;54200.3984;117901.3438;0.9815
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;294080.4688;223387.8438;186149.5000;37238.3398;293261.5000;179810.3906;122231.8359;57578.5508;189138.4219;0.9818
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342604.5312;254081.7344;206044.6406;48037.0938;302988.0938;223420.7656;156240.4219;67180.3359;232345.8906;0.9796
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346342.7188;257016.2656;209108.0312;47908.2422;302548.4688;228776.6719;160944.7500;67831.9141;235436.6719;0.9813
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348589.0000;259478.7969;210278.7812;49200.0117;304881.8438;252743.1875;199567.5156;53175.6758;288939.4688;0.9804
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315854.2188;236740.0000;198028.4531;38711.5391;303345.5312;226596.4219;185564.0312;41032.3828;284175.3750;0.9817
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;256435.1719;189035.2812;157881.3125;31153.9668;267933.2500;164397.9844;118346.3125;46051.6641;200801.2344;0.9824
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;205022.5938;140892.7188;101553.0547;39339.6680;197487.6406;113443.5156;67186.3906;46257.1211;127934.6562;0.9813
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;147866.9062;104434.0469;83199.9531;21234.0977;203441.6250;80043.5156;50570.3867;29473.1270;123955.7500;0.9807
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;127889.5703;87051.4844;64662.4766;22389.0078;177168.0938;60908.2891;33362.8281;27545.4570;94483.5000;0.9780
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;141629.1875;101571.6484;81921.1250;19650.5215;213145.5781;85507.0156;59433.8867;26073.1250;155163.8125;0.9801
