# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.8190
# Longitude (positive East, ISO 19115): -25.7512
# Altitude (m): 817.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;143951.4219;103725.3594;81813.0938;21912.2695;210056.1250;56624.6328;17597.1172;39027.5156;47432.8672;0.9809
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;170737.7344;126378.3516;100620.4844;25757.8613;212961.0938;70122.9375;21644.9082;48478.0273;47845.4727;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;248415.2969;188983.6875;155277.5469;33706.1367;276160.8438;112242.6641;46562.2617;65680.3984;83293.9297;0.9813
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;294916.0000;228466.9375;191817.5000;36649.4258;301722.3125;121383.7188;45576.5820;75807.1328;73213.2266;0.9819
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342836.0938;266873.9688;229968.6562;36905.3242;343433.9688;147396.0156;54896.1250;92499.8906;89133.2656;0.9798
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346234.6250;268546.5938;233018.5781;35528.0078;341616.4062;140834.6250;50811.5352;90023.0938;76173.5078;0.9814
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348586.7188;268899.4062;234889.8750;34009.5391;348319.3125;153243.7344;64113.1016;89130.6250;93466.1250;0.9797
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;316333.5625;243091.4531;213963.1250;29128.3184;332636.6875;152937.6406;76382.7031;76554.9297;124089.1406;0.9817
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;257477.8906;193457.1875;164509.8438;28947.3496;279121.4375;123566.6953;61204.5234;62362.1719;105597.6016;0.9823
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;206602.6562;154730.7344;130655.0469;24075.6953;262222.6250;99075.1250;45313.2930;53761.8281;95210.9062;0.9814
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;149686.7969;108595.2031;88409.2109;20185.9941;215616.0781;54847.3320;19216.0508;35631.2812;50318.1758;0.9808
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;129905.7734;92808.1172;73000.1797;19807.9355;200387.1875;46309.4453;13690.9707;32618.4766;40583.1758;0.9785
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;143687.6562;105440.2969;85760.7344;19679.5645;221317.0312;57794.6641;19324.9160;38469.7500;50762.9648;0.9806
