# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.4849
# Longitude (positive East, ISO 19115): -7.4729
# Altitude (m): 263.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;140401.2969;97422.7812;73882.9531;23539.8281;193397.7656;90265.5938;63615.3125;26650.2852;166334.6875;0.9800
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;167770.0156;119113.6875;90639.1328;28474.5547;193862.2031;103338.0781;69486.3906;33851.6875;150550.3438;0.9811
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;245857.6562;175328.6094;130962.8984;44365.7188;230629.5312;120116.6094;62742.1211;57374.4883;112813.5703;0.9810
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;293510.7812;223158.9219;186214.4844;36944.4453;294170.3750;184858.3281;128224.0078;56634.3281;204228.0938;0.9815
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342458.7500;254537.9375;207076.0156;47461.9180;305221.0625;221065.5625;151877.5625;69188.0000;228249.8750;0.9794
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346419.9375;257285.5781;209552.5312;47733.0391;303423.0625;220097.1406;149935.8906;70161.2500;221066.0312;0.9811
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348556.9062;259807.9375;211022.1094;48785.8164;306841.3438;252285.7031;198674.0938;53611.6133;288018.7188;0.9803
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315435.8125;237650.5469;200658.3750;36992.1680;308585.8438;229591.7031;190120.1250;39471.5898;291272.4375;0.9817
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;255580.9844;188594.4688;157518.5469;31075.9277;268093.0000;164462.5625;118570.0781;45892.4883;202259.8281;0.9823
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;203765.0625;140847.4219;103102.2578;37745.1641;202419.5469;114301.0078;69186.2656;45114.7461;133502.5000;0.9816
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;146458.5938;103162.1797;81726.3672;21435.8086;201014.2188;78983.4141;48704.8164;30278.5996;119815.1953;0.9808
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;126380.1328;85847.7734;63433.6992;22414.0762;175151.3906;56841.6367;27850.3555;28991.2812;80350.8828;0.9778
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;140136.7656;100362.0938;80711.8516;19650.2422;211481.1406;84343.3828;57813.6836;26529.6992;153005.7500;0.9798
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;167349.8594;118303.2344;88418.5625;29884.6758;190461.4219;103556.1172;68127.4375;35428.6836;149285.7812;0.9813
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;245358.3281;183511.7188;149206.0312;34305.6914;266623.1875;153437.1094;100833.6328;52603.4805;180759.4375;0.9800
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;293128.8438;223151.1875;185100.8906;38050.2891;293529.3438;212338.4375;164278.9219;48059.5195;260268.5000;0.9818
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342240.7812;254026.5469;202208.7812;51817.7578;296877.6250;214813.1094;142852.2031;71960.8984;213812.0781;0.9796
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346398.7188;252474.6094;199505.9531;52968.6484;284798.6250;222783.7656;148977.5781;73806.1953;213027.1406;0.9813
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348726.1562;265429.4688;226943.3906;38486.0742;334495.7188;261784.7188;220587.4688;41197.2617;324548.5938;0.9809
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;315777.0938;236752.0469;198882.6406;37869.4102;305638.9375;232221.0000;189376.6406;42844.3633;290949.7812;0.9818
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;256026.7344;188359.4062;154419.6875;33939.7266;262377.3438;153810.5000;102827.8047;50982.6875;179871.9844;0.9824
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;204237.2969;145482.8594;111761.4531;33721.4062;220791.8438;108668.7266;66288.0234;42380.7070;129818.5625;0.9817
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;146775.3750;103772.3594;82426.7500;21345.6094;203211.0938;80294.2422;49699.4648;30594.7754;125109.4688;0.9806
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;126430.7031;88529.6719;70112.1875;18417.4902;197908.2500;67372.8203;40578.1602;26794.6641;118661.0781;0.9778
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;139882.0625;96995.0938;74734.0234;22261.0723;195289.6094;71801.1562;44163.5391;27637.6211;117011.8594;0.9799
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;173832.4844;124946.9531;97124.3906;27822.5645;208221.3906;97835.2734;61116.7539;36718.5195;134769.2500;0.9812
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;246923.7031;175940.2500;128254.0938;47686.1562;226206.9688;131392.4375;67637.5234;63754.9141;120072.2812;0.9818
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;294329.3438;221458.2188;180867.0469;40591.1875;284981.8750;191996.4375;136311.9688;55684.4766;215152.5312;0.9798
