# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.6000
# Longitude (positive East, ISO 19115): -8.3667
# Altitude (m): 101.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;134538.1250;93736.6562;72286.1875;21450.4707;194392.5312;84777.8906;59884.0312;24893.8594;161021.0000;0.9795
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;162909.2812;115181.4609;88002.3281;27179.1328;192584.1562;92237.3516;56897.0273;35340.3281;130163.7031;0.9809
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;241678.8750;171857.7344;127151.9844;44705.7578;227384.8906;109038.8672;48250.4609;60788.4062;88983.3047;0.9811
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;291210.4062;219986.3750;182190.1562;37796.2188;290013.6250;178559.2812;120105.8750;58453.4062;191722.3125;0.9811
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341824.0312;252704.1562;204066.4062;48637.7461;302595.2500;206956.6562;134988.1562;71968.5078;204115.7812;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346667.6250;255694.4219;206951.7031;48742.7227;300651.2812;203383.4219;130606.1328;72777.2812;196434.9219;0.9788
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348370.9688;255243.3281;204009.1250;51234.2109;297784.0625;243183.2188;183061.9062;60121.3242;264654.9062;0.9795
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;313728.0312;234330.3281;196488.3750;37841.9414;303713.6875;220917.4531;177442.6094;43474.8438;272159.6875;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;252169.9062;184764.4531;153473.7812;31290.6719;263754.9062;152463.0000;105110.8594;47352.1328;182100.1406;0.9819
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;198789.0312;137428.3906;100506.7812;36921.6172;201669.5000;103414.0078;57597.3203;45816.6875;113726.2812;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;140916.3281;97984.1719;75129.1641;22855.0098;188620.4375;65036.9727;36702.9727;28334.0020;95063.6797;0.9802
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;120457.1484;80381.9375;57241.0117;23140.9277;162772.1250;41204.7539;15222.2725;25982.4824;46491.2773;0.9794
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;134272.0469;94525.2734;73640.1953;20885.0781;198173.0312;77912.9609;54898.6914;23014.2695;147237.7656;0.9792
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;162482.8750;115226.1797;88074.2891;27151.8906;194600.9062;101667.2969;68826.0859;32841.2109;153839.7812;0.9810
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;241166.6094;177834.6719;140576.2969;37258.3789;253604.1719;140003.3281;84370.2656;55633.0547;154254.2188;0.9802
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;290814.2812;219373.6250;179999.9688;39373.6602;286642.4062;191373.9062;138487.9844;52885.9297;220269.0938;0.9812
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341594.9688;251445.1094;198089.1875;53355.9102;291363.8438;202642.2344;131754.3125;70887.9219;199400.8438;0.9798
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346644.5000;250274.8281;194501.4219;55773.4062;277324.8438;213824.8594;142765.5156;71059.3359;202348.9844;0.9790
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348548.5938;262927.9375;222748.9375;40179.0078;329285.3750;249458.8281;200551.7500;48907.0859;297031.3438;0.9801
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;314083.7500;233042.5156;194201.0781;38841.4453;299081.5938;227201.4062;182565.4062;44635.9922;279149.9375;0.9816
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;252629.0312;183849.9688;147316.7812;36533.1797;252529.9844;147723.7188;95401.2500;52322.4688;164187.7969;0.9820
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;199269.9375;139941.0938;104446.2266;35494.8750;208703.9844;97618.3906;58137.5664;39480.8242;114250.0703;0.9811
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;141236.0781;97724.5391;73527.9766;24196.5664;185416.2031;65696.3516;35054.2383;30642.1133;90727.1406;0.9800
