# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.7149
# Longitude (positive East, ISO 19115): -7.8959
# Altitude (m): 639.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;128659.9922;92655.1562;75821.9844;16833.1738;213379.0000;81226.7734;59438.1445;21788.6270;167846.2812;0.9795
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;157994.0469;114566.2969;91489.8438;23076.4570;207363.2969;86500.4297;53684.8398;32815.5898;126711.1016;0.9810
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;237402.6406;173357.1875;135294.5781;38062.6172;248789.9375;106798.0469;49087.3828;57710.6602;94210.8516;0.9808
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;288803.4375;222077.5156;189762.1250;32315.3770;308562.5625;175410.7500;116954.0781;58456.6680;194976.2031;0.9808
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341087.3125;256624.8750;212720.0000;43904.8750;320661.1250;206893.8281;141623.5156;65270.3164;215566.4219;0.9796
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346828.1250;260797.3438;217619.0156;43178.3281;320759.7500;200090.9062;129071.3359;71019.5781;191760.7344;0.9764
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348093.8750;259980.7031;214992.0469;44988.6641;318135.8438;249637.8594;196944.6875;52693.1719;291779.2188;0.9788
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;311923.1250;232201.0938;192925.1250;39275.9727;301216.6250;226484.6875;182079.7344;44404.9570;282844.4062;0.9811
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;248672.5000;185913.9531;159540.6875;26373.2793;281311.8125;146648.6719;99479.8047;47168.8750;178832.7031;0.9814
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;193753.2344;138146.6562;107786.0156;30360.6465;223913.5469;102693.7656;60456.4297;42237.3359;123424.0312;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;135356.3594;96574.8828;78286.3672;18288.5137;205753.0469;61509.6562;35480.5195;26029.1348;97100.5938;0.9798
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;114538.9531;78513.5000;59803.6562;18709.8477;179813.6562;40674.8594;18424.5879;22250.2695;59061.0234;0.9807
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;128392.4766;92433.5547;75731.8750;16701.6836;213445.2031;69065.1406;49200.2344;19864.9023;142190.3125;0.9791
