station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1240935,Amadora,2022-01-01,2022-01-02,4045.571,2797.6746,2196.6179,601.0566,6205.7832,2323.8328,1140.7072,1183.1256,3587.1094,0.9826
1240935,Amadora,2022-01-02,2022-01-03,4062.0771,2581.0867,1647.5724,933.5143,4522.0332,1401.7473,245.2553,1156.4921,630.2156,0.9826
1240935,Amadora,2022-01-03,2022-01-04,4080.0012,2722.0088,1949.7577,772.2512,5370.4995,1815.9465,581.411,1234.5355,1555.536,0.9819
1240935,Amadora,2022-01-04,2022-01-05,4099.2974,2813.8005,2078.4622,735.3384,5688.1079,1874.3505,912.2932,962.0573,2487.8523,0.9816
1240935,Amadora,2022-01-05,2022-01-06,4119.9512,2761.9011,1848.2628,913.6384,4948.752,1998.0579,667.2126,1330.8452,1882.4363,0.9812
1240935,Amadora,2022-01-06,2022-01-07,4141.9683,2797.4966,1897.3938,900.1027,5149.772,2200.499,1060.8159,1139.6832,3127.4163,0.9809
1240935,Amadora,2022-01-07,2022-01-08,4165.3325,2998.9128,2489.9619,508.951,6974.5947,2998.9128,2489.9619,508.951,6974.5947,0.9806
1240935,Amadora,2022-01-08,2022-01-09,4190.0327,3083.0996,2562.4429,520.6569,7198.4702,2862.9858,2063.6914,799.2944,5753.5239,0.9802
1240935,Amadora,2022-01-09,2022-01-10,4216.0581,2923.4734,2211.8464,711.6271,6006.6006,2144.2915,1018.6749,1125.6167,2625.2412,0.9799
1240935,Amadora,2022-01-10,2022-01-11,4243.437,3031.3416,2408.7373,622.6042,6573.897,1598.7068,489.2113,1109.4954,1608.3353,0.9792
1240935,Amadora,2022-01-11,2022-01-12,4272.0869,3020.9426,2467.3215,553.6212,6779.3257,2898.2043,2239.4915,658.713,5949.6582,0.9788
1240935,Amadora,2022-01-12,2022-01-13,4302.0239,3045.0635,2525.9722,519.0914,6927.6172,3033.053,2505.0654,527.9876,6865.2461,0.9785
1240935,Amadora,2022-01-13,2022-01-14,4333.2324,3117.3049,2560.5042,556.8008,6944.1357,3088.1736,2508.6011,579.5723,6796.7153,0.9785
