station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
11217645,Pico / Cabecinho (DROTRH),2022-01-01,2022-01-02,4102.0068,2909.5249,2293.8269,615.698,6419.3408,1679.7036,638.7217,1040.9819,1754.9392,0.9816
11217645,Pico / Cabecinho (DROTRH),2022-01-02,2022-01-03,4118.6011,2802.6245,2200.4971,602.1273,6102.4492,516.4524,1.4087,515.0436,10.7744,0.9812
11217645,Pico / Cabecinho (DROTRH),2022-01-03,2022-01-04,4136.5732,2989.8677,2430.3267,559.541,6867.0176,2489.9985,1502.6979,987.3006,4425.936,0.9809
11217645,Pico / Cabecinho (DROTRH),2022-01-04,2022-01-05,4155.9165,3043.4724,2525.5359,517.9366,7130.3447,2717.7612,1719.4374,998.3238,4890.5796,0.9809
11217645,Pico / Cabecinho (DROTRH),2022-01-05,2022-01-06,4176.5811,2940.8613,2323.2778,617.5836,6428.0698,2146.1907,1336.4714,809.7194,3597.8772,0.9809
11217645,Pico / Cabecinho (DROTRH),2022-01-06,2022-01-07,4198.6494,3034.4331,2322.9829,711.4502,6337.8179,2216.7883,787.5831,1429.2053,2036.9729,0.9802
11217645,Pico / Cabecinho (DROTRH),2022-01-07,2022-01-08,4222.062,3034.8235,2340.3049,694.5186,6384.3447,2061.009,769.6079,1291.4012,1915.2607,0.9799
11217645,Pico / Cabecinho (DROTRH),2022-01-08,2022-01-09,4246.8076,3001.0452,2457.1902,543.855,6767.7407,2979.0015,2412.0461,566.9555,6661.6431,0.9795
11217645,Pico / Cabecinho (DROTRH),2022-01-09,2022-01-10,4272.875,3019.1809,2246.2681,772.913,6043.8423,997.6235,24.5079,973.1156,98.1863,0.9792
11217645,Pico / Cabecinho (DROTRH),2022-01-10,2022-01-11,4300.252,2980.0159,2249.5894,730.4265,6041.5405,799.4294,13.9531,785.4763,50.4093,0.9788
11217645,Pico / Cabecinho (DROTRH),2022-01-11,2022-01-12,4328.9238,2845.498,1800.5671,1044.9309,4679.687,1710.0409,453.1507,1256.8901,1004.9658,0.9785
11217645,Pico / Cabecinho (DROTRH),2022-01-12,2022-01-13,4358.8774,3066.4219,2308.7852,757.6367,6102.4194,1640.4275,278.483,1361.9445,877.7398,0.9781
11217645,Pico / Cabecinho (DROTRH),2022-01-13,2022-01-14,4390.1479,3095.0701,2434.1851,660.885,6461.1411,2655.8032,1811.9207,843.8825,4119.5557,0.9774
11217645,Pico / Cabecinho (DROTRH),2022-01-14,2022-01-15,4422.6387,3154.4304,2614.3708,540.0596,6967.8208,2584.5723,1557.8146,1026.7577,4015.8367,0.9771
11217645,Pico / Cabecinho (DROTRH),2022-01-15,2022-01-16,4456.3647,3240.3875,2557.4792,682.9081,6700.7378,2075.8379,817.713,1258.1249,2118.7166,0.9767
11217645,Pico / Cabecinho (DROTRH),2022-01-16,2022-01-17,4491.3623,3308.1289,2730.9436,577.1851,7248.0029,2348.9155,1289.875,1059.0406,3278.2344,0.9764
11217645,Pico / Cabecinho (DROTRH),2022-01-17,2022-01-18,4527.5762,3292.906,2660.1846,632.7216,6994.0645,1528.5216,264.5262,1263.9954,881.8347,0.9701
11217645,Pico / Cabecinho (DROTRH),2022-01-18,2022-01-19,4564.9824,3222.9812,2648.7881,574.1931,6957.5435,1364.9104,130.7381,1234.1722,365.5257,0.9747
11217645,Pico / Cabecinho (DROTRH),2022-01-19,2022-01-20,4603.5439,3217.9836,2517.3003,700.6833,6468.6812,1910.8934,613.9655,1296.9279,1913.4069,0.9847
11217645,Pico / Cabecinho (DROTRH),2022-01-20,2022-01-21,4643.2939,3148.5339,2220.0242,928.5099,5566.3818,2178.3108,911.0612,1267.2498,2014.9427,0.984
11217645,Pico / Cabecinho (DROTRH),2022-01-21,2022-01-22,4684.1655,3204.9138,2291.7927,913.1212,5706.4663,1741.9507,320.2352,1421.7155,854.5253,0.9837
11217645,Pico / Cabecinho (DROTRH),2022-01-22,2022-01-23,4726.1934,3431.709,2766.783,664.9261,7027.1079,1957.3925,381.1455,1576.2469,946.9982,0.983
11217645,Pico / Cabecinho (DROTRH),2022-01-23,2022-01-24,4769.2969,3507.291,2938.4971,568.7941,7496.79,2589.0657,1262.3291,1326.7366,3953.7676,0.9826
11217645,Pico / Cabecinho (DROTRH),2022-01-24,2022-01-25,4813.5303,3538.7542,2984.647,554.1071,7608.9341,3208.0725,2318.2224,889.8499,6044.0864,0.9819
11217645,Pico / Cabecinho (DROTRH),2022-01-25,2022-01-26,4858.8613,3439.6394,2696.7815,742.8579,6689.0708,3115.7227,2032.9391,1082.7837,5034.2148,0.9812
11217645,Pico / Cabecinho (DROTRH),2022-01-26,2022-01-27,4905.187,3516.3105,2818.1804,698.1303,6949.7422,2156.4048,693.4467,1462.958,1553.6818,0.9806
11217645,Pico / Cabecinho (DROTRH),2022-01-27,2022-01-28,4952.5786,3542.6472,2868.6689,673.9783,7048.1338,2532.925,1186.5875,1346.3375,2868.3096,0.9799
